2025_03_02_T18:07:22 -  finished initateHouses in 0.08844900131225586 seconds
Household residencyZone = Oeiras
Household homelessTime = 0

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68238
Household wealth = 15148.878124164223
Household age = 24
Household size = 4
Household houses = House[]
Household percentile = 33
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 5

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68239
Household wealth = 17660.353319979193
Household age = 41
Household size = 4
Household houses = House[]
Household percentile = 19
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 7

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68240
Household wealth = 18074.351061440906
Household age = 34
Household size = 4
Household houses = House[]
Household percentile = 20
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68241
Household wealth = 7571.940684645981
Household age = 26
Household size = 4
Household houses = House[]
Household percentile = 88
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 5

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68242
Household wealth = 29618.51510174068
Household age = 48
Household size = 4
Household houses = House[]
Household percentile = 62
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 13

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68243
Household wealth = 28724.07479514209
Household age = 45
Household size = 4
Household houses = House[]
Household percentile = 7
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 6

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68244
Household wealth = 45949.56465435201
Household age = 60
Household size = 4
Household houses = House[]
Household percentile = 14
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 2

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68245
Household wealth = 32505.790036983723
Household age = 53
Household size = 4
Household houses = House[]
Household percentile = 10
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 8

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68246
Household wealth = 21223.59745935822
Household age = 57
Household size = 4
Household houses = House[]
Household percentile = 25
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 20

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68247
Household wealth = 54673.7102500594
Household age = 87
Household size = 4
Household houses = House[]
Household percentile = 16
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 8

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68248
Household wealth = 44623.2307210571
Household age = 99
Household size = 4
Household houses = House[]
Household percentile = 16
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 6

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68249
Household wealth = 16354.357305285295
Household age = 33
Household size = 4
Household houses = House[]
Household percentile = 32
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 24

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68250
Household wealth = 23561.763355748346
Household age = 39
Household size = 4
Household houses = House[]
Household percentile = 77
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 2

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68251
Household wealth = 7920.435824118385
Household age = 20
Household size = 4
Household houses = House[]
Household percentile = 91
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68252
Household wealth = 17144.453810225015
Household age = 28
Household size = 4
Household houses = House[]
Household percentile = 15
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 5

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68253
Household wealth = 38006.152623849746
Household age = 71
Household size = 4
Household houses = House[]
Household percentile = 93
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 2

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68254
Household wealth = 13517.336001591753
Household age = 35
Household size = 4
Household houses = House[]
Household percentile = 8
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 7

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68255
Household wealth = 23953.263027021963
Household age = 75
Household size = 4
Household houses = House[]
Household percentile = 67
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 7

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68256
Household wealth = 28128.759468224755
Household age = 75
Household size = 4
Household houses = House[]
Household percentile = 13
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 6

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68257
Household wealth = 39285.68149967769
Household age = 78
Household size = 4
Household houses = House[]
Household percentile = 23
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 17

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68258
Household wealth = 36765.007531190306
Household age = 67
Household size = 4
Household houses = House[]
Household percentile = 52
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 1

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68259
Household wealth = 27957.607333959677
Household age = 63
Household size = 4
Household houses = House[]
Household percentile = 91
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 3

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68260
Household wealth = 11593.144153564028
Household age = 23
Household size = 4
Household houses = House[]
Household percentile = 51
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 1

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68261
Household wealth = 14091.978002170077
Household age = 29
Household size = 4
Household houses = House[]
Household percentile = 57
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 0

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68262
Household wealth = 19636.171514361504
Household age = 34
Household size = 4
Household houses = House[]
Household percentile = 83
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 2

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68263
Household wealth = 11072.284286736975
Household age = 30
Household size = 4
Household houses = House[]
Household percentile = 4
Household mortgages = Mortgage[]
Household contractsAsLandlord = Contract[]
Household contractAsTenant = Nothing
Household wealthInHouses = 0.0
Household residencyZone = Oeiras
Household homelessTime = 10

2025_03_02_T18:07:26 -  Household wasn't assigned a house for rental:
Household id = 68264
Household wealth = 11691.621072692744
Household age = 28
Household size = 4
Household houses = House[]
Household percentile = 41
Household mortgages = Mortgage[]
